Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:09:32,95,3.5,17:09,,1982,,453.90,,,
,00:09:33,94,3.5,17:09,,1982,,455.00,,,
,00:09:34,95,3.5,17:09,,1982,,456.20,,,
,00:09:35,95,3.6,16:40,,1982,,457.20,,,
,00:09:36,96,3.6,16:40,,1982,,458.30,,,
,00:09:37,96,3.6,16:40,,1982,,459.40,,,
,00:09:38,97,3.6,16:40,,1982,,460.50,,,
,00:09:39,97,3.6,16:40,,1983,,461.40,,,
,00:09:40,97,3.6,16:40,,1983,,462.50,,,
,00:09:41,96,3.6,16:40,,1983,,463.50,,,
,00:09:42,96,3.6,16:40,,1983,,464.20,,,
,00:09:43,97,3.5,17:09,,1983,,464.90,,,
,00:09:44,97,3.5,17:09,,1983,,465.70,,,
,00:09:45,97,3.4,17:39,,1983,,466.40,,,
,00:09:46,98,3.3,18:11,,1983,,466.80,,,
,00:09:47,98,3.2,18:45,,1983,,467.50,,,
,00:09:48,98,3.2,18:45,,1983,,468.20,,,
,00:09:49,99,3.2,18:45,,1983,,468.80,,,
,00:09:50,99,3.3,18:11,,1984,,469.60,,,
,00:09:51,100,3.3,18:11,,1984,,470.70,,,
,00:09:52,100,3.4,17:39,,1984,,471.80,,,
,00:09:53,101,3.4,17:39,,1984,,472.80,,,
,00:09:54,101,3.5,17:09,,1984,,473.80,,,
,00:09:55,102,3.4,17:39,,1984,,474.90,,,
,00:09:56,103,3.4,17:39,,1984,,476.00,,,
,00:09:57,104,3.4,17:39,,1984,,477.10,,,
,00:09:58,104,3.4,17:39,,1984,,478.00,,,
,00:09:59,105,3.4,17:39,,1984,,478.70,,,
,00:10:00,105,3.4,17:39,,1984,,479.60,,,
,00:10:01,105,3.4,17:39,,1985,,480.60,,,
,00:10:02,106,3.4,17:39,,1985,,481.50,,,
,00:10:03,107,3.4,17:39,,1985,,482.80,,,
,00:10:04,107,3.4,17:39,,1985,,483.80,,,
,00:10:05,108,3.4,17:39,,1985,,484.80,,,
,00:10:06,108,3.5,17:09,,1985,,485.60,,,
,00:10:07,108,3.5,17:09,,1985,,486.80,,,
,00:10:08,109,3.5,17:09,,1985,,487.90,,,
,00:10:09,109,3.5,17:09,,1985,,488.80,,,
,00:10:10,111,3.5,17:09,,1985,,489.60,,,
,00:10:11,112,3.5,17:09,,1986,,490.70,,,
,00:10:12,114,3.4,17:39,,1986,,491.40,,,
,00:10:13,116,3.4,17:39,,1986,,492.20,,,
,00:10:14,116,3.4,17:39,,1986,,493.00,,,
,00:10:15,117,3.4,17:39,,1986,,494.00,,,
,00:10:16,117,3.4,17:39,,1986,,494.70,,,
,00:10:17,118,3.4,17:39,,1986,,495.50,,,
,00:10:18,118,3.4,17:39,,1986,,496.40,,,
,00:10:19,119,3.4,17:39,,1987,,497.30,,,
,00:10:20,120,3.4,17:39,,1987,,498.30,,,
,00:10:21,121,3.4,17:39,,1987,,499.30,,,
,00:10:22,123,3.4,17:39,,1987,,500.50,,,
,00:10:23,124,3.4,17:39,,1987,,501.40,,,
,00:10:24,125,3.4,17:39,,1987,,502.60,,,
,00:10:25,127,3.4,17:39,,1987,,503.50,,,
,00:10:26,127,3.4,17:39,,1987,,504.60,,,
,00:10:27,128,3.4,17:39,,1987,,505.70,,,
,00:10:28,129,3.4,17:39,,1988,,506.70,,,
,00:10:29,129,3.5,17:09,,1988,,507.60,,,
,00:10:30,129,3.5,17:09,,1988,,508.80,,,
,00:10:31,129,3.5,17:09,,1988,,509.80,,,
,00:10:32,129,3.5,17:09,,1988,,510.70,,,
,00:10:33,129,3.5,17:09,,1988,,511.60,,,
,00:10:34,129,3.5,17:09,,1988,,512.90,,,
,00:10:35,129,3.5,17:09,,1989,,514.10,,,
,00:10:36,129,3.5,17:09,,1989,,514.90,,,
,00:10:37,130,3.6,16:40,,1989,,515.90,,,
,00:10:38,130,3.6,16:40,,1989,,517.10,,,
,00:10:39,130,3.6,16:40,,1989,,518.00,,,
,00:10:40,130,3.6,16:40,,1989,,518.90,,,
,00:10:41,130,3.6,16:40,,1989,,520.00,,,
,00:10:42,130,3.6,16:40,,1989,,521.00,,,
,00:10:43,131,3.6,16:40,,1989,,522.00,,,
,00:10:44,131,3.6,16:40,,1990,,523.00,,,
,00:10:45,131,3.6,16:40,,1990,,524.20,,,
,00:10:46,131,3.6,16:40,,1990,,525.20,,,
,00:10:47,132,3.6,16:40,,1990,,526.10,,,
,00:10:48,132,3.6,16:40,,1990,,527.30,,,
,00:10:49,133,3.6,16:40,,1990,,528.40,,,
,00:10:50,133,3.7,16:13,,1990,,529.60,,,
,00:10:51,133,3.7,16:13,,1990,,530.70,,,
,00:10:52,134,3.7,16:13,,1991,,531.60,,,
,00:10:53,134,3.7,16:13,,1991,,532.60,,,
,00:10:54,134,3.7,16:13,,1991,,533.50,,,
,00:10:55,134,3.7,16:13,,1991,,534.60,,,
,00:10:56,133,3.7,16:13,,1991,,535.80,,,
,00:10:57,132,3.7,16:13,,1991,,536.60,,,
,00:10:58,131,3.7,16:13,,1991,,537.60,,,
,00:10:59,130,3.7,16:13,,1991,,538.80,,,
,00:11:00,130,3.7,16:13,,1991,,539.80,,,
,00:11:01,129,3.7,16:13,,1992,,540.80,,,
,00:11:02,128,3.7,16:13,,1992,,541.90,,,
,00:11:03,128,3.7,16:13,,1992,,543.10,,,
,00:11:04,128,3.7,16:13,,1992,,544.20,,,
,00:11:05,128,3.8,15:47,,1992,,545.30,,,
,00:11:06,128,3.8,15:47,,1992,,546.60,,,
,00:11:07,128,3.8,15:47,,1992,,547.80,,,
,00:11:08,128,3.8,15:47,,1992,,548.90,,,
,00:11:09,128,3.8,15:47,,1993,,549.80,,,
,00:11:10,128,3.8,15:47,,1993,,550.60,,,
,00:11:11,128,3.8,15:47,,1993,,551.70,,,
,00:11:12,129,3.7,16:13,,1993,,552.60,,,
,00:11:13,129,3.7,16:13,,1993,,553.40,,,
,00:11:14,129,3.7,16:13,,1993,,554.20,,,
,00:11:15,129,3.7,16:13,,1993,,555.00,,,
,00:11:16,130,3.6,16:40,,1993,,555.90,,,
,00:11:17,130,3.6,16:40,,1994,,556.70,,,
,00:11:18,131,3.6,16:40,,1994,,557.70,,,
,00:11:19,131,3.6,16:40,,1994,,558.90,,,
,00:11:20,131,3.7,16:13,,1994,,560.00,,,
,00:11:21,131,3.7,16:13,,1994,,561.00,,,
,00:11:22,131,3.7,16:13,,1994,,562.00,,,
,00:11:23,131,3.7,16:13,,1994,,563.00,,,
,00:11:24,131,3.7,16:13,,1994,,564.20,,,
,00:11:25,131,3.6,16:40,,1995,,565.30,,,
,00:11:26,131,3.6,16:40,,1995,,566.20,,,
,00:11:27,131,3.6,16:40,,1995,,567.10,,,
,00:11:28,131,3.7,16:13,,1995,,568.20,,,
,00:11:29,131,3.7,16:13,,1995,,569.20,,,
,00:11:30,131,3.7,16:13,,1995,,570.20,,,
,00:11:31,131,3.7,16:13,,1995,,571.30,,,
,00:11:32,131,3.7,16:13,,1996,,572.60,,,
,00:11:33,131,3.7,16:13,,1996,,573.60,,,
,00:11:34,131,3.7,16:13,,1996,,574.80,,,
,00:11:35,130,3.8,15:47,,1996,,576.10,,,
,00:11:36,130,3.9,15:23,,1996,,577.50,,,
,00:11:37,130,3.9,15:23,,1996,,578.70,,,
,00:11:38,129,3.9,15:23,,1996,,579.60,,,
,00:11:39,129,3.8,15:47,,1997,,580.60,,,
,00:11:40,128,3.8,15:47,,1997,,581.60,,,
,00:11:41,128,3.7,16:13,,1997,,582.50,,,
,00:11:42,127,3.7,16:13,,1997,,583.50,,,
,00:11:43,127,3.7,16:13,,1997,,584.40,,,
,00:11:44,127,3.7,16:13,,1997,,585.40,,,
,00:11:45,127,3.7,16:13,,1997,,586.20,,,
,00:11:46,128,3.7,16:13,,1997,,587.20,,,
,00:11:47,128,3.7,16:13,,1998,,588.30,,,
,00:11:48,129,3.7,16:13,,1998,,589.40,,,
,00:11:49,129,3.7,16:13,,1998,,590.50,,,
,00:11:50,130,3.7,16:13,,1998,,591.70,,,
,00:11:51,130,3.7,16:13,,1998,,592.50,,,
,00:11:52,130,3.7,16:13,,1998,,593.40,,,
,00:11:53,131,3.7,16:13,,1998,,594.50,,,
,00:11:54,131,3.7,16:13,,1998,,595.70,,,
,00:11:55,131,3.7,16:13,,1998,,596.80,,,
,00:11:56,132,3.7,16:13,,1999,,597.60,,,
,00:11:57,132,3.7,16:13,,1999,,598.70,,,
,00:11:58,132,3.7,16:13,,1999,,599.80,,,
,00:11:59,133,3.7,16:13,,1999,,600.70,,,
,00:12:00,133,3.7,16:13,,1999,,601.60,,,
,00:12:01,133,3.7,16:13,,1999,,602.70,,,
,00:12:02,134,3.7,16:13,,1999,,603.70,,,
,00:12:03,134,3.7,16:13,,1999,,604.50,,,
,00:12:04,134,3.7,16:13,,2000,,605.40,,,
,00:12:05,134,3.6,16:40,,2000,,606.20,,,
,00:12:06,134,3.6,16:40,,2000,,607.10,,,
,00:12:07,134,3.6,16:40,,2000,,607.90,,,
,00:12:08,134,3.5,17:09,,2000,,608.50,,,
,00:12:09,133,3.5,17:09,,2000,,609.30,,,
,00:12:10,134,3.5,17:09,,2000,,610.20,,,
,00:12:11,135,3.5,17:09,,2000,,610.90,,,
,00:12:12,135,3.5,17:09,,2000,,611.80,,,
,00:12:13,135,3.5,17:09,,2000,,612.60,,,
,00:12:14,134,3.5,17:09,,2000,,613.80,,,
,00:12:15,134,3.5,17:09,,2001,,614.60,,,
,00:12:16,134,3.4,17:39,,2001,,615.80,,,
,00:12:17,133,3.4,17:39,,2001,,616.70,,,
,00:12:18,133,3.5,17:09,,2001,,617.80,,,
,00:12:19,133,3.5,17:09,,2001,,618.90,,,
,00:12:20,132,3.5,17:09,,2001,,620.00,,,
,00:12:21,132,3.5,17:09,,2001,,620.90,,,
,00:12:22,133,3.5,17:09,,2001,,622.10,,,
,00:12:23,134,3.5,17:09,,2001,,623.20,,,
,00:12:24,134,3.5,17:09,,2002,,624.40,,,
,00:12:25,135,3.6,16:40,,2002,,625.30,,,
,00:12:26,135,3.6,16:40,,2002,,626.60,,,
,00:12:27,136,3.6,16:40,,2002,,627.50,,,
,00:12:28,136,3.6,16:40,,2002,,628.30,,,
,00:12:29,137,3.6,16:40,,2002,,629.30,,,
,00:12:30,136,3.6,16:40,,2002,,630.40,,,
,00:12:31,135,3.6,16:40,,2002,,631.30,,,
,00:12:32,135,3.6,16:40,,2003,,632.40,,,
,00:12:33,134,3.6,16:40,,2003,,633.40,,,
,00:12:34,134,3.6,16:40,,2003,,634.50,,,
,00:12:35,134,3.6,16:40,,2003,,635.50,,,
,00:12:36,133,3.6,16:40,,2003,,636.80,,,
,00:12:37,133,3.7,16:13,,2003,,638.10,,,
,00:12:38,133,3.7,16:13,,2003,,639.40,,,
,00:12:39,134,3.8,15:47,,2003,,640.60,,,
,00:12:40,134,3.8,15:47,,2003,,642.00,,,
,00:12:41,134,3.8,15:47,,2004,,643.10,,,
,00:12:42,134,3.9,15:23,,2004,,644.40,,,
,00:12:43,134,3.9,15:23,,2004,,645.60,,,
,00:12:44,134,4.0,15:00,,2004,,647.00,,,
,00:12:45,134,4.0,15:00,,2004,,648.00,,,
,00:12:46,134,4.0,15:00,,2004,,649.00,,,
,00:12:47,134,4.0,15:00,,2004,,650.10,,,
,00:12:48,133,4.0,15:00,,2005,,651.10,,,
,00:12:49,133,4.0,15:00,,2005,,652.10,,,
,00:12:50,132,4.0,15:00,,2005,,653.30,,,
,00:12:51,132,4.0,15:00,,2005,,654.40,,,
,00:12:52,132,4.0,15:00,,2005,,655.40,,,
,00:12:53,132,4.0,15:00,,2005,,656.20,,,
,00:12:54,132,4.0,15:00,,2005,,657.30,,,
,00:12:55,132,4.0,15:00,,2005,,658.50,,,
,00:12:56,131,4.0,15:00,,2005,,659.70,,,
,00:12:57,131,4.0,15:00,,2005,,660.90,,,
,00:12:58,131,4.0,15:00,,2006,,661.90,,,
,00:12:59,131,4.0,15:00,,2006,,662.90,,,
,00:13:00,131,3.9,15:23,,2006,,664.00,,,
,00:13:01,131,3.9,15:23,,2006,,664.90,,,
,00:13:02,131,3.8,15:47,,2006,,666.00,,,
,00:13:03,131,3.7,16:13,,2006,,666.80,,,
,00:13:04,130,3.5,17:09,,2006,,667.50,,,
,00:13:05,130,3.3,18:11,,2006,,668.10,,,
,00:13:06,130,3.1,19:21,,2007,,668.70,,,
,00:13:07,129,2.9,20:41,,2007,,669.40,,,
,00:13:08,130,2.9,20:41,,2007,,670.10,,,
,00:13:09,131,2.9,20:41,,2007,,670.70,,,
,00:13:10,131,2.9,20:41,,2007,,671.40,,,
,00:13:11,131,2.9,20:41,,2007,,672.20,,,
,00:13:12,132,3.0,20:00,,2007,,673.10,,,
,00:13:13,132,3.1,19:21,,2007,,674.10,,,
,00:13:14,133,3.1,19:21,,2007,,675.10,,,
,00:13:15,133,3.2,18:45,,2008,,676.20,,,
,00:13:16,133,3.2,18:45,,2008,,677.40,,,
,00:13:17,133,3.3,18:11,,2008,,678.50,,,
,00:13:18,133,3.3,18:11,,2008,,679.50,,,
,00:13:19,132,3.3,18:11,,2008,,680.50,,,
,00:13:20,132,3.3,18:11,,2008,,681.50,,,
,00:13:21,131,3.3,18:11,,2008,,682.50,,,
,00:13:22,130,3.3,18:11,,2008,,683.50,,,
,00:13:23,130,3.3,18:11,,2009,,684.30,,,
,00:13:24,130,3.3,18:11,,2009,,685.10,,,
,00:13:25,130,3.3,18:11,,2009,,685.90,,,
,00:13:26,129,3.2,18:45,,2009,,686.60,,,
,00:13:27,129,3.1,19:21,,2009,,687.20,,,
,00:13:28,129,3.1,19:21,,2009,,688.00,,,
,00:13:29,129,3.0,20:00,,2009,,688.70,,,
,00:13:30,130,3.0,20:00,,2009,,689.20,,,
,00:13:31,130,3.1,19:21,,2009,,690.10,,,
,00:13:32,130,3.1,19:21,,2009,,691.20,,,
,00:13:33,131,3.2,18:45,,2010,,692.00,,,
,00:13:34,131,3.3,18:11,,2010,,693.10,,,
,00:13:35,131,3.4,17:39,,2010,,694.40,,,
,00:13:36,132,3.5,17:09,,2010,,695.80,,,
,00:13:37,132,3.6,16:40,,2010,,697.00,,,
,00:13:38,132,3.7,16:13,,2010,,698.50,,,
,00:13:39,133,3.8,15:47,,2010,,700.00,,,
,00:13:40,134,3.8,15:47,,2010,,701.20,,,
,00:13:41,135,3.9,15:23,,2010,,702.40,,,
,00:13:42,134,4.0,15:00,,2011,,703.60,,,
,00:13:43,134,4.0,15:00,,2011,,704.70,,,
,00:13:44,134,3.9,15:23,,2011,,705.80,,,
,00:13:45,134,3.8,15:47,,2011,,706.70,,,
,00:13:46,134,3.8,15:47,,2011,,707.40,,,
,00:13:47,134,3.7,16:13,,2011,,708.20,,,
,00:13:48,134,3.6,16:40,,2011,,708.80,,,
,00:13:49,134,3.5,17:09,,2011,,709.50,,,
,00:13:50,134,3.5,17:09,,2012,,710.30,,,
,00:13:51,134,3.5,17:09,,2012,,711.20,,,
,00:13:52,134,3.4,17:39,,2012,,711.80,,,
,00:13:53,134,3.4,17:39,,2012,,712.50,,,
,00:13:54,133,3.4,17:39,,2012,,713.50,,,
,00:13:55,133,3.3,18:11,,2012,,714.40,,,
,00:13:56,133,3.3,18:11,,2012,,715.30,,,
,00:13:57,132,3.4,17:39,,2012,,716.50,,,
,00:13:58,132,3.4,17:39,,2012,,717.60,,,
,00:13:59,132,3.4,17:39,,2012,,718.50,,,
,00:14:00,132,3.5,17:09,,2012,,719.50,,,
,00:14:01,132,3.5,17:09,,2013,,720.80,,,
,00:14:02,132,3.5,17:09,,2013,,721.90,,,
,00:14:03,132,3.5,17:09,,2013,,722.80,,,
,00:14:04,132,3.5,17:09,,2013,,723.90,,,
,00:14:05,132,3.5,17:09,,2013,,725.00,,,
,00:14:06,132,3.6,16:40,,2013,,726.00,,,
,00:14:07,132,3.6,16:40,,2013,,727.10,,,
,00:14:08,132,3.7,16:13,,2013,,728.30,,,
,00:14:09,132,3.8,15:47,,2013,,729.50,,,
,00:14:10,132,3.8,15:47,,2013,,730.80,,,
,00:14:11,132,3.9,15:23,,2014,,732.00,,,
,00:14:12,132,3.9,15:23,,2014,,733.30,,,
,00:14:13,132,3.9,15:23,,2014,,734.60,,,
,00:14:14,132,3.9,15:23,,2014,,735.80,,,
,00:14:15,132,3.9,15:23,,2014,,737.00,,,
,00:14:16,132,3.9,15:23,,2014,,738.10,,,
,00:14:17,132,3.9,15:23,,2014,,739.20,,,
,00:14:18,132,3.9,15:23,,2014,,740.20,,,
,00:14:19,132,3.9,15:23,,2014,,741.10,,,
,00:14:20,133,3.9,15:23,,2014,,742.10,,,
,00:14:21,133,3.9,15:23,,2014,,743.10,,,
,00:14:22,133,3.9,15:23,,2014,,744.20,,,
,00:14:23,133,3.9,15:23,,2014,,745.20,,,
,00:14:24,133,3.9,15:23,,2015,,746.20,,,
,00:14:25,134,3.9,15:23,,2015,,747.30,,,
,00:14:26,134,3.9,15:23,,2015,,748.30,,,
,00:14:27,134,3.9,15:23,,2015,,749.40,,,
,00:14:28,134,3.9,15:23,,2015,,750.60,,,
,00:14:29,133,3.8,15:47,,2015,,751.50,,,
,00:14:30,134,3.8,15:47,,2015,,752.50,,,
,00:14:31,135,3.8,15:47,,2015,,753.60,,,
,00:14:32,135,3.8,15:47,,2015,,754.60,,,
,00:14:33,135,3.8,15:47,,2015,,755.60,,,
,00:14:34,136,3.8,15:47,,2015,,756.60,,,
,00:14:35,136,3.8,15:47,,2015,,757.60,,,
,00:14:36,137,3.8,15:47,,2016,,758.60,,,
,00:14:37,137,3.8,15:47,,2016,,759.70,,,
,00:14:38,137,3.8,15:47,,2016,,760.70,,,
,00:14:39,136,3.8,15:47,,2016,,761.90,,,
,00:14:40,135,3.8,15:47,,2016,,762.70,,,
,00:14:41,135,3.8,15:47,,2016,,763.70,,,
,00:14:42,135,3.8,15:47,,2016,,764.80,,,
,00:14:43,135,3.8,15:47,,2016,,765.80,,,
,00:14:44,134,3.8,15:47,,2016,,766.90,,,
,00:14:45,133,3.8,15:47,,2016,,768.10,,,
,00:14:46,132,3.8,15:47,,2016,,769.30,,,
,00:14:47,131,3.8,15:47,,2016,,770.50,,,
,00:14:48,130,3.9,15:23,,2016,,771.60,,,
,00:14:49,130,3.9,15:23,,2016,,772.80,,,
,00:14:50,129,3.9,15:23,,2016,,774.00,,,
,00:14:51,129,3.9,15:23,,2017,,775.00,,,
,00:14:52,129,3.8,15:47,,2017,,776.10,,,
,00:14:53,129,3.9,15:23,,2017,,777.20,,,
,00:14:54,129,3.9,15:23,,2017,,778.20,,,
,00:14:55,129,3.9,15:23,,2017,,779.40,,,
,00:14:56,128,3.9,15:23,,2017,,780.50,,,
,00:14:57,128,4.0,15:00,,2017,,781.60,,,
,00:14:58,128,4.0,15:00,,2017,,782.70,,,
,00:14:59,128,4.0,15:00,,2017,,783.90,,,
,00:15:00,128,4.0,15:00,,2017,,785.20,,,
,00:15:01,128,4.0,15:00,,2017,,786.40,,,
,00:15:02,128,4.0,15:00,,2017,,787.70,,,
,00:15:03,128,4.0,15:00,,2017,,788.90,,,
,00:15:04,128,4.0,15:00,,2017,,789.80,,,
,00:15:05,128,4.0,15:00,,2017,,790.70,,,
,00:15:06,128,4.0,15:00,,2018,,791.90,,,
,00:15:07,128,4.0,15:00,,2018,,793.00,,,
,00:15:08,127,4.0,15:00,,2018,,793.80,,,
,00:15:09,127,3.9,15:23,,2018,,794.60,,,
,00:15:10,126,3.9,15:23,,2018,,795.20,,,
,00:15:11,126,3.9,15:23,,2018,,796.20,,,
,00:15:12,126,3.9,15:23,,2018,,797.00,,,
,00:15:13,125,3.9,15:23,,2018,,798.20,,,
,00:15:14,125,3.9,15:23,,2018,,799.50,,,
,00:15:15,125,3.9,15:23,,2018,,800.60,,,
,00:15:16,125,3.9,15:23,,2018,,801.90,,,
,00:15:17,125,4.0,15:00,,2018,,803.20,,,
,00:15:18,124,4.0,15:00,,2019,,804.60,,,
,00:15:19,124,4.1,14:38,,2019,,806.20,,,
,00:15:20,124,4.1,14:38,,2019,,807.40,,,
,00:15:21,124,4.2,14:17,,2019,,808.80,,,
,00:15:22,124,4.2,14:17,,2019,,810.20,,,
,00:15:23,123,4.3,13:57,,2019,,811.40,,,
,00:15:24,123,4.4,13:38,,2019,,812.80,,,
,00:15:25,123,4.4,13:38,,2019,,814.10,,,
,00:15:26,123,4.5,13:20,,2019,,815.60,,,
,00:15:27,123,4.5,13:20,,2019,,816.80,,,
,00:15:28,123,4.6,13:03,,2019,,818.20,,,
,00:15:29,122,4.6,13:03,,2019,,819.70,,,
,00:15:30,122,4.6,13:03,,2019,,821.10,,,
,00:15:31,122,4.7,12:46,,2019,,822.50,,,
,00:15:32,121,4.7,12:46,,2019,,824.00,,,
,00:15:33,121,4.7,12:46,,2019,,825.20,,,
,00:15:34,120,4.7,12:46,,2019,,826.60,,,
,00:15:35,120,4.7,12:46,,2019,,827.90,,,
,00:15:36,119,4.8,12:30,,2019,,829.50,,,
,00:15:37,119,4.8,12:30,,2019,,830.90,,,
,00:15:38,119,4.8,12:30,,2019,,832.30,,,
,00:15:39,118,4.8,12:30,,2019,,833.50,,,
,00:15:40,118,4.8,12:30,,2019,,834.70,,,
,00:15:41,118,4.7,12:46,,2020,,835.90,,,
,00:15:42,118,4.6,13:03,,2020,,837.00,,,
,00:15:43,117,4.4,13:38,,2020,,837.60,,,
,00:15:44,117,4.1,14:38,,2020,,838.00,,,
,00:15:45,117,3.8,15:47,,2020,,838.10,,,
,00:15:46,116,0.0,00:00,,2020,,838.10,,,
,00:15:47,116,0.0,00:00,,2020,,838.10,,,
,00:15:48,116,0.0,00:00,,2020,,838.10,,,
,00:15:49,116,0.0,00:00,,2020,,838.10,,,
,00:15:50,117,1.4,42:51,,2020,,838.10,,,
,00:15:51,117,2.9,20:41,,2020,,838.10,,,
,00:15:52,117,4.1,14:38,,2020,,838.10,,,
,00:15:53,118,4.8,12:30,,2020,,838.10,,,
,00:15:54,118,4.8,12:30,,2020,,838.70,,,
,00:15:55,118,4.6,13:03,,2020,,840.20,,,
,00:15:56,118,4.5,13:20,,2020,,841.90,,,
,00:15:57,118,4.6,13:03,,2020,,843.90,,,
,00:15:58,118,4.8,12:30,,2020,,845.70,,,
,00:15:59,117,4.9,12:15,,2020,,847.50,,,
,00:16:00,117,4.9,12:15,,2020,,849.00,,,
,00:16:01,116,4.6,13:03,,2020,,850.20,,,
,00:16:02,116,4.2,14:17,,2020,,851.10,,,
,00:16:03,116,3.5,17:09,,2020,,852.20,,,
,00:16:04,116,2.8,21:26,,2020,,852.90,,,
,00:16:05,116,2.6,23:05,,2020,,853.30,,,
,00:16:06,115,2.4,25:00,,2020,,853.60,,,
,00:16:07,115,0.0,00:00,,2020,,853.60,,,
,00:16:08,115,0.0,00:00,,2020,,853.60,,,
,00:16:09,115,0.0,00:00,,2020,,853.60,,,
,00:16:10,115,0.0,00:00,,2020,,853.60,,,
,00:16:11,115,0.0,00:00,,2020,,853.60,,,
,00:16:12,115,0.0,00:00,,2020,,853.60,,,
,00:16:13,114,0.0,00:00,,2020,,853.60,,,
,00:16:14,114,0.0,00:00,,2020,,853.60,,,
,00:16:15,113,0.0,00:00,,2020,,853.60,,,
,00:16:16,113,0.0,00:00,,2020,,853.60,,,
,00:16:17,112,0.0,00:00,,2020,,853.60,,,
,00:16:18,110,0.0,00:00,,2020,,853.60,,,
,00:16:19,109,0.0,00:00,,2020,,853.60,,,
,00:16:20,107,0.0,00:00,,2020,,853.60,,,
,00:16:21,106,0.0,00:00,,2020,,853.60,,,
,00:16:22,106,0.0,00:00,,2020,,853.60,,,
,00:16:23,105,0.0,00:00,,2020,,853.60,,,
,00:16:24,105,0.0,00:00,,2020,,853.60,,,
,00:16:25,104,1.3,46:09,,2020,,853.60,,,
,00:16:26,105,2.4,25:00,,2020,,853.60,,,
,00:16:27,105,3.2,18:45,,2020,,853.60,,,
,00:16:28,105,3.9,15:23,,2020,,853.60,,,
,00:16:29,106,4.0,15:00,,2020,,854.50,,,
,00:16:30,106,4.1,14:38,,2020,,855.80,,,
,00:16:31,106,4.2,14:17,,2020,,857.20,,,
,00:16:32,107,4.4,13:38,,2020,,858.80,,,
,00:16:33,107,4.5,13:20,,2020,,860.60,,,
,00:16:34,111,4.4,13:38,,2020,,862.00,,,
,00:16:35,114,4.4,13:38,,2020,,863.50,,,
,00:16:36,116,4.4,13:38,,2020,,864.80,,,
,00:16:37,117,4.5,13:20,,2021,,866.10,,,
,00:16:38,119,4.4,13:38,,2021,,867.40,,,
,00:16:39,119,4.5,13:20,,2021,,868.70,,,
,00:16:40,120,4.5,13:20,,2021,,870.00,,,
,00:16:41,121,4.6,13:03,,2021,,871.30,,,
,00:16:42,121,4.6,13:03,,2021,,872.60,,,
,00:16:43,122,4.7,12:46,,2021,,874.20,,,
,00:16:44,122,4.8,12:30,,2021,,875.60,,,
,00:16:45,122,4.8,12:30,,2021,,877.10,,,
,00:16:46,122,4.8,12:30,,2021,,878.50,,,
,00:16:47,122,4.7,12:46,,2021,,879.80,,,
,00:16:48,122,4.7,12:46,,2021,,881.00,,,
,00:16:49,122,4.6,13:03,,2021,,882.20,,,
,00:16:50,122,4.5,13:20,,2021,,883.40,,,
,00:16:51,122,4.5,13:20,,2021,,884.70,,,
,00:16:52,121,4.5,13:20,,2021,,885.80,,,
,00:16:53,121,4.5,13:20,,2021,,886.80,,,
,00:16:54,120,4.5,13:20,,2021,,887.90,,,
,00:16:55,119,4.5,13:20,,2021,,889.10,,,
,00:16:56,118,4.4,13:38,,2021,,890.30,,,
,00:16:57,118,4.4,13:38,,2021,,891.60,,,
,00:16:58,117,4.4,13:38,,2021,,892.90,,,
,00:16:59,117,4.5,13:20,,2021,,894.10,,,
,00:17:00,116,4.5,13:20,,2021,,895.30,,,
,00:17:01,116,4.5,13:20,,2021,,896.70,,,
,00:17:02,115,4.5,13:20,,2021,,898.10,,,
,00:17:03,115,4.5,13:20,,2021,,899.40,,,
,00:17:04,115,4.5,13:20,,2021,,900.70,,,
,00:17:05,114,4.6,13:03,,2021,,902.20,,,
,00:17:06,114,4.6,13:03,,2021,,903.70,,,
,00:17:07,114,4.6,13:03,,2021,,905.10,,,
,00:17:08,114,4.6,13:03,,2021,,906.50,,,
,00:17:09,114,4.6,13:03,,2021,,907.80,,,
,00:17:10,113,4.6,13:03,,2021,,909.00,,,
,00:17:11,113,4.6,13:03,,2021,,910.30,,,
,00:17:12,113,4.6,13:03,,2021,,911.70,,,
,00:17:13,113,4.6,13:03,,2021,,913.10,,,
,00:17:14,114,4.7,12:46,,2021,,914.40,,,
,00:17:15,114,4.7,12:46,,2021,,915.60,,,
,00:17:16,114,4.7,12:46,,2021,,917.00,,,
,00:17:17,114,4.7,12:46,,2021,,918.50,,,
,00:17:18,113,4.8,12:30,,2021,,920.00,,,
,00:17:19,113,4.8,12:30,,2021,,921.70,,,
,00:17:20,114,4.8,12:30,,2021,,923.20,,,
,00:17:21,114,4.8,12:30,,2021,,924.80,,,
,00:17:22,114,4.9,12:15,,2021,,926.20,,,
,00:17:23,114,4.9,12:15,,2022,,927.80,,,
,00:17:24,114,5.0,12:00,,2022,,929.30,,,
,00:17:25,114,5.0,12:00,,2022,,930.90,,,
,00:17:26,114,5.1,11:46,,2022,,932.40,,,
,00:17:27,113,5.1,11:46,,2022,,933.80,,,
,00:17:28,113,5.1,11:46,,2022,,935.30,,,
,00:17:29,113,5.1,11:46,,2022,,936.70,,,
,00:17:30,113,5.1,11:46,,2022,,938.10,,,
,00:17:31,113,5.1,11:46,,2022,,939.60,,,
